"2972","Kalooki Club","2 Spenser Road, Bedford","MK40 2AZ","503900","250190","52.140236","-0.483205","Bedford"
"2988","Kempston Constitutional Club","196a Bedford Road, Kempston, Bedford","MK42 8BL","503220","247832","52.119180","-0.493852","Bedford"
"2991","Kempston Hammers Sports & Social Club","134 High Street, Kempston, Bedford","MK42 7BN","502282","247309","52.114645","-0.507704","Bedford"
"2996","Kempston Park Indoor Bowls Club","290 Hillgrounds Road, Kempston, Bedford","MK42 8UB","503661","248590","52.125910","-0.487183","Bedford"
"2999","Kent Arms","The Kent Arms, 54 Salisbury Street, Bedford","MK41 7RQ","504728","250860","52.146111","-0.470904","Bedford"
"3015","King William IV","King William Iv, 56 High Street, Kempston, Bedford","MK42 7AL","502585","247425","52.115640","-0.503245","Bedford"
"3016","Kings Arms","The Kings Arms, The Green, Cardington, Bedford","MK44 3SP","508739","247819","52.118008","-0.413282","Bedford"
"3017","Kings Arms PH","The Kings Arms, 24 St Marys Street, Bedford","MK42 0AS","505112","249462","52.133473","-0.465726","Bedford"
"3142","Mecca Bingo Ltd","57 London Road, Bedford","MK42 0NX","505520","248682","52.126376","-0.459995","Bedford"
"3146","Meltis Sports and Social Club","Meltis Sports And Social Club, Miller Road, Bedford","MK42 9FS","505054","248405","52.123984","-0.466899","Bedford"
"3158","Mile Road Club","91 Mile Road, Bedford","MK42 9UD","505432","247858","52.118988","-0.461550","Bedford"
"3161","Mill Theatre","Sharnbrook Mill Theatre, Mill Road, Sharnbrook, Bedford","MK44 1NP","500850","259217","52.221939","-0.525074","Bedford"
"3169","Mist Bedford (Shisha, Bar & Grill)","66 High Street, Bedford","MK40 1NT","505020","249884","52.137283","-0.466940","Bedford"
"3219","North End Club","60 Roff Avenue, Bedford","MK41 7TW","504561","250442","52.142384","-0.473472","Bedford"
"3229","Oakley Sports and Social Club","Oakley Sport And Social Club, Church Lane, Oakley, Bedford","MK43 7RJ","500701","253426","52.169920","-0.528974","Bedford"
"3252","Ours","38 St Peters Street, Bedford","MK40 2NN","505265","250136","52.139495","-0.463278","Bedford"
"3280","Pavenham Park Golf Club","Pavenham Park Golf Club, High Street, Pavenham, Bedford","MK43 7PE","499504","255602","52.189685","-0.545833","Bedford"
"3293","Pilgrims Progress","42 Midland Road, Bedford","MK40 1QB","504641","249722","52.135899","-0.472525","Bedford"
"3308","Podington Cricket Club","Podington Cricket Club, Hinwick Road, Podington, Bedford","NN29 7HU","494039","262371","52.251490","-0.623872","Bedford"
"3309","Podington United Services Club","United Services Club, Gold Street, Podington, Bedford","NN29 7HX","494028","262662","52.254107","-0.623952","Bedford"
"3311","Polhill Arms Pub","The Polhill Arms, 25 Wilden Road, Renhold, Bedford","MK41 0JP","508129","252683","52.161839","-0.420642","Bedford"
"3328","Pride of Poland Limited","20 Ashburnham Road, Bedford","MK40 1DS","504239","249737","52.136110","-0.478392","Bedford"
"3349","RAFA Club","93 Ashburnham Road, Bedford","MK40 1EA","504197","249928","52.137834","-0.478947","Bedford"
"3364","Red Lion","The Red Lion, 1 Park Road, Stevington, Bedford","MK43 7QD","498959","253257","52.168718","-0.554483","Bedford"
"3396","Royal Oak","The Royal Oak, 33 High Street, Roxton, Bedford","MK44 3EA","515280","254711","52.178619","-0.315458","Bedford"
"3397","Royal Oak","The Royal Oak, 91 Woburn Road, Kempston, Bedford","MK42 7QR","502958","247036","52.112066","-0.497918","Bedford"
"3402","Russell Park Social Club","69 Goldington Road, Bedford","MK40 3ND","505870","250187","52.139835","-0.454431","Bedford"
"3459","Ship","The Ship, 7 St Cuthberts Street, Bedford","MK40 3JB","505300","249921","52.137563","-0.462839","Bedford"
"3467","Six's","2 Lurke Street, Bedford","MK40 3HY","505076","249994","52.138261","-0.466088","Bedford"
"3471","Slug & Lettuce Bedford","53-55 High Street, Bedford","MK40 1RZ","505077","249801","52.136517","-0.466133","Bedford"
"3486","Sport for Bedford Ltd","The Pavilion, Chester Road, Bedford","MK40 4HL","503295","249536","52.134480","-0.492240","Bedford"
"3487","Sporting Targets Ltd","Sporting Targets Ltd, Knotting Lane, Riseley, Bedford","MK44 1BX","502210","262452","52.250762","-0.504196","Bedford"
"3512","Stewartby Sports & Social Club","The Club House, Stewartby Way, Stewartby, Bedford","MK43 9NU","501955","242410","52.070675","-0.513941","Bedford"
"3534","Swan Inn","Swan Inn, 21 Bridge End, Bromham, Bedford","MK43 8LS","500896","250614","52.144612","-0.526958","Bedford"
"3535","Swan With Two Nicks","The Swan With Two Nicks, 38 High Street, Sharnbrook, Bedford","MK44 1PF","499633","259590","52.225512","-0.542774","Bedford"
"3546","T Bar","The Keep, Bedford Road, Kempston, Bedford","MK42 8AH","504029","248489","52.124933","-0.481840","Bedford"
"3557","Tavi Bar And Indian Grill","The Tavistock Pub, 117 Tavistock Street, Bedford","MK40 2RB","504613","250362","52.141649","-0.472726","Bedford"
"3586","The Anchor","The Anchor, 397 Goldington Road, Bedford","MK41 0DS","507763","250592","52.143119","-0.426653","Bedford"
"3587","The Anchor","The Anchor Inn, Cardington Road, Bedford","MK42 0DA","506627","248578","52.125230","-0.443893","Bedford"
"3588","The Anchor Inn","The Anchor Inn, 85 High Street, Great Barford, Bedford","MK44 3LF","513295","251750","52.152420","-0.345463","Bedford"
"3591","The Balloon","The Balloon, 52 Foster Hill Road, Bedford","MK40 2EX","504893","250550","52.143291","-0.468575","Bedford"
"3593","The Bear","The Bear, 92 High Street, Bedford","MK40 1NN","505013","249959","52.137959","-0.467019","Bedford"
"3594","The Bedford Arms","The Bedford Arms, 57 High Street, Oakley, Bedford","MK43 7RH","500761","253654","52.171959","-0.528029","Bedford"
"3595","The Bedford Club","11 De Parys Avenue, Bedford","MK40 2TX","505047","250246","52.140531","-0.466434","Bedford"
"3596","The Bedford Club Restaurant","11 De Parys Avenue, Bedford","MK40 2TX","505047","250246","52.140531","-0.466434","Bedford"
"3597","The Bedford Golf Clubhouse","The Bedford Golf Clubhouse, 10 Carnoustie Drive, Great Denham, Bedford","MK40 4FF","501743","249613","52.135460","-0.514884","Bedford"
"3598","The Bell","The Bell, 61 High Road, Cotton End, Bedford","MK45 3AE","508510","245348","52.095853","-0.417411","Bedford"
"3599","The Bell","The Bell, 81 High Street, Odell, Bedford","MK43 7AS","496445","257688","52.208976","-0.589973","Bedford"
"3604","The Bluebell","115 Putnoe Lane, Bedford","MK41 9AH","506536","251764","52.153889","-0.444209","Bedford"
"3608","The Bull","The Bull, 259 London Road, Bedford","MK42 0PX","506051","248020","52.120334","-0.452462","Bedford"
"3609","The Burnaby Arms","The Burnaby Arms, 66 Stanley Street, Bedford","MK41 7RU","504530","250672","52.144459","-0.473854","Bedford"
"3615","The Castle","The Castle, 17 Newnham Street, Bedford","MK40 3JR","505377","249905","52.137395","-0.461705","Bedford"
"3617","The Chequers Inn","The Chequers Inn, Pertenhall Road, Keysoe, Bedford","MK44 2HR","507720","263437","52.258574","-0.423200","Bedford"
"3622","The Cock Inn","The Cock Inn, 2 Bedford Road, Wootton, Bedford","MK43 9JT","500881","245201","52.095966","-0.528780","Bedford"
"3628","The Cross Keys","The Cross Keys, 69 High Street, Bedford","MK40 1RZ","505068","249806","52.136573","-0.466263","Bedford"
"3629","The Cross Keys","The Cross Keys, 2 Tithe Road, Kempston, Bedford","MK43 9BE","500161","246735","52.109882","-0.538836","Bedford"
"3631","The Crown at Willington","The Crown, 17 Station Road, Willington, Bedford","MK44 3QH","511360","249990","52.136987","-0.374309","Bedford"
"3632","The Crown Inn","Crown Inn Public House, Phoenix Park, Wyboston, Bedford","PE19 8EN","516904","258028","52.208094","-0.290575","Huntingdonshire"
"3636","The Duke Inn","The Duke Inn, 10 Woburn Road, Kempston, Bedford","MK42 7QA","503049","247230","52.113801","-0.496531","Bedford"
"3640","The Falcon Inn","The Falcon Inn, Rushden Road, Bletsoe, Bedford","MK44 1QN","501971","258000","52.210786","-0.509037","Bedford"
"3644","The Flowerpot","The Flowerpot, 25 Tavistock Street, Bedford","MK40 2RB","504864","250222","52.140351","-0.469114","Bedford"
"3645","The Flute","2 Ram Yard, Bedford","MK40 1AL","505085","249763","52.136183","-0.466028","Bedford"
"3647","The Foresters Arms","The Foresters Arms, 41 Union Street, Bedford","MK40 2SF","504480","250216","52.140369","-0.474725","Bedford"
"3648","The Fox And Hounds","Fox And Hounds, 1 Milton Road, Clapham, Bedford","MK41 6AP","502444","252912","52.164980","-0.503652","Bedford"
"3666","The Kitchen","Fox And Hounds, 1 Milton Road, Clapham, Bedford","MK41 6AP","502444","252912","52.164980","-0.503652","Bedford"
"3679","The Mill","The Mill Hotel, 32-34 Mill Street, Bedford","MK40 3HD","505148","249876","52.137177","-0.465073","Bedford"
"3683","The Mulberry Bush","The Mulberry Bush, Springfield Centre, Kempston, Bedford","MK42 7PR","503719","247291","52.114223","-0.486731","Bedford"
"3685","The Muntjac","The Muntjac, 71 High Street, Harrold, Bedford","MK43 7BJ","494827","256882","52.202021","-0.613870","Bedford"
"3687","The New Inn","The New Inn, 1 Rushden Road, Wymington, Bedford","NN10 9LN","495381","264401","52.269504","-0.603647","Bedford"
"3688","The New Sportsman","The Sportsman, 58 The Boundary, Bedford","MK41 9HA","507290","250914","52.146104","-0.433461","Bedford"
"3689","The Oakley Arms","The Oakley Arms, 98 High Street, Harrold, Bedford","MK43 7BH","494974","256854","52.201735","-0.611727","Bedford"
"3695","The Park","The Park Pub And Kitchen, 98 Kimbolton Road, Bedford","MK40 2PF","505740","250986","52.147049","-0.456081","Bedford"
"3702","The Prince Of Wales","The Prince Of Wales, 8 Northampton Road, Bromham, Bedford","MK43 8PE","500267","250700","52.145499","-0.536121","Bedford"
"3703","The Queen PH","The Queen, 36 Preston Road, Bedford","MK40 4DX","503841","249755","52.136337","-0.484199","Bedford"
"3705","The Rose","The Rose, 45 High Street, Bedford","MK40 1RY","505142","249722","52.135795","-0.465208","Bedford"
"3706","The Royal George","The Royal George, 8-10 Silver Street, Stevington, Bedford","MK43 7QP","498815","253123","52.167537","-0.556615","Bedford"
"3707","The Royal Oak","The Royal Oak, 23 Bridgend, Carlton, Bedford","MK43 7LP","495673","255876","52.192833","-0.601778","Bedford"
"3710","The Ship","The Ship, 102 Bromham Road, Bedford","MK40 2QH","504415","250093","52.139267","-0.475712","Bedford"
"3711","The Smiths Arms Public House Ltd","The Smiths Arms, 15 Margetts Road, Kempston, Bedford","MK42 8DS","503558","247946","52.120141","-0.488883","Bedford"
"3714","The Star Inn","The Star Inn, 42 High Street, Clapham, Bedford","MK41 6EG","503391","252352","52.159771","-0.489982","Bedford"
"3716","The Studio Club","32 Alexandra Road, Bedford","MK40 1JA","504461","249765","52.136320","-0.475141","Bedford"
"3717","The Sun Inn","Sun Inn, Grange Road, Felmersham, Bedford","MK43 7EU","499074","257625","52.207953","-0.551530","Bedford"
"3718","The Three Compasses","Three Compasses, High Street, Upper Dean, Bedford","PE28 0NE","504239","267618","52.296810","-0.472890","Bedford"
"3719","The Three Cranes","The Three Cranes, High Street, Turvey, Bedford","MK43 8EP","494120","252526","52.162991","-0.625419","Bedford"
"3720","The Tiger Moth","20 Avon Drive, Bedford","MK41 7AF","505538","252221","52.158188","-0.458664","Bedford"
"3728","The Victoria Arms","The Victoria Arms, 23 High Street, Wilden, Bedford","MK44 2PB","509446","255300","52.185097","-0.400553","Bedford"
"3730","The White Horse Public House","The White Horse, 84 Newnham Avenue, Bedford","MK41 9PX","506603","250172","52.139568","-0.443729","Bedford"
"3731","The Woolpack","2-4 Bedford Road, Wilstead, Bedford","MK45 3HW","506341","243733","52.081750","-0.449564","Bedford"
"3734","Three Cups Pub","The Three Cups, 45 Newnham Street, Bedford","MK40 3JR","505377","249905","52.137395","-0.461705","Bedford"
"3737","Three Tuns","The Three Tuns, 57 Main Road, Biddenham, Bedford","MK40 4BD","502242","249927","52.138190","-0.507502","Bedford"
"3789","Vogue","55 High Street, Bedford","MK40 1RZ","505077","249801","52.136517","-0.466133","Bedford"
"3804","Wellington Arms PH","The Wellington Arms, 40-42 Wellington Street, Bedford","MK40 2JX","504877","250338","52.141392","-0.468888","Bedford"
"3805","Wells & Co","The Gordon Arms, 118 Castle Road, Bedford","MK40 3QY","505886","249888","52.137146","-0.454290","Bedford"
"3809","West Indian Cultural & Social Society","2 Woburn Road, Bedford","MK40 1EG","504328","249857","52.137172","-0.477055","Bedford"
"3847","Ye Three Fyshes","Ye Three Fyshes Inn, Bridge Street, Turvey, Bedford","MK43 8ER","493954","252396","52.161851","-0.627881","Bedford"
"3854","Zinc Nightclub","17 St Peters Street, Bedford","MK40 2PN","505147","250057","52.138813","-0.465031","Bedford"
"3856","47 Bar & Restaurant","47 The Street, Rayne, Braintree, Essex","CM77 6RU","572618","222600","51.875255","0.506192","Braintree"
"3912","Baltic Amber","Phoenix Road, Sturmer, Haverhill, Suffolk","CB9 7AE","567406","244229","52.071118","0.441078","Braintree"
"3942","Birdbrook Bowls Club","The Bryce Foundation Community Hous, The Street, Birdbrook, Essex","CO9 4BN","570643","241026","52.041372","0.486674","Braintree"
"3946","Black Notley Village Hall Club","70 The Street, Black Notley, Braintree, Essex","CM77 8LL","576577","220819","51.858020","0.562730","Braintree"
"3959","Bocking Arts Theatre","Bocking End, Braintree, Essex","CM7 9AE","575745","223360","51.881106","0.551956","Braintree"
"3961","Bocking Sports Club","Church Street, Braintree, Essex","CM7 5JY","575856","225723","51.902304","0.554771","Braintree"
"3962","Bocking United Services Club","Church Street, Bocking, Braintree, Essex","CM7 5LA","575933","225847","51.903393","0.555952","Braintree"
"3977","Bradwell Village Hall","Church Road, Bradwell, Essex","CM77 8EW","580590","222807","51.874592","0.621965","Braintree"
"3978","Braintree And Bocking Constitutional Club","Great Square, Braintree, Essex","CM7 1TY","575777","223099","51.878751","0.552287","Braintree"
"3984","Braintree Bowls Club","29/31 Clare Road, Braintree, Essex","CM7 2PA","575297","222862","51.876773","0.545201","Braintree"
"3986","Braintree Hockey Club","The Four Releet, Church Street, Braintree, Essex","CM7 5LJ","576612","226043","51.904930","0.565912","Braintree"
"3989","Braintree Rugby Club","Beckers Green Road, Braintree, Essex","CM7 3PR","577841","222524","51.872933","0.581945","Braintree"
"3992","Braintree Town Football Club","Clockhouse Way, Braintree, Essex","CM7 3DE","577078","222629","51.874119","0.570927","Braintree"
"3994","Braintree, Bocking And District Liberal Club","106 Coggeshall Road, Braintree, Essex","CM7 9ES","576034","223251","51.880035","0.556092","Braintree"
"4024","Caesar At Dolphin","Coggeshall Road, Bradwell, Essex","CM77 8EU","579812","223254","51.878858","0.610924","Braintree"
"4043","Castle Hedingham Bowls Club","Sheepcot Road, Castle Hedingham, Halstead, Essex","CO9 3HB","578478","235277","51.987272","0.597796","Braintree"
"4099","Coggeshall Conservative Club","32 Church Street, Coggeshall, Colchester, Essex","CO6 1TX","585141","222729","51.872401","0.687972","Braintree"
"4102","Coggeshall Town Cricket Club","Kelvedon Road, Coggeshall, Colchester, Essex","CO6 1RQ","585090","221623","51.862476","0.686639","Braintree"
"4103","Coggeshall Town Football Club","West Street, Coggeshall, Colchester, Essex","CO6 1NT","584042","222423","51.870007","0.671863","Braintree"
"4111","Colne Valley Golf Club","Station Road, Earls Colne, Colchester, Essex","CO6 2ER","584942","229490","51.933178","0.688709","Braintree"
"4115","Colnes Constitutional Club","16/18 York Road, Earls Colne, Colchester","CO6 2RN","585726","228820","51.926909","0.699738","Braintree"
"4135","Courtauld Halstead Bowls Club","C/O 54 Whitehorse Ave,, Halstead, Essex","CO9 1AL","580923","229661","51.936043","0.630407","Braintree"
"4137","Courtyard Tap","24 Trinity Street, Halstead, Essex","CO9 1JA","581065","230540","51.943890","0.632932","Braintree"
"4144","Crittall Athletic Social Club","Village Hall, Broadway, Silver End, Witham","CM8 3RQ","580730","219709","51.846722","0.622392","Braintree"
"4146","Cross Keys","1 The Street, White Notley, Witham, Essex","CM8 1RU","581935","213317","51.788922","0.636497","Braintree"
"4157","Dean Fierheller T/A The Woolpack Inn","Church Street, Witham, Essex","CM8 2JP","581714","215595","51.809453","0.634504","Braintree"
"4180","Earls Colne Recreation Club","Halstead Road, Earls Colne, Colchester, Essex","CO6 2NG","585187","228959","51.928337","0.691983","Braintree"
"4181","Earls Colne The Atlas Social Club","4 Foundry Lane, Earls Colne, Colchester, Essex","CO6 2SB","585581","228759","51.926409","0.697599","Braintree"
"4193","Easterford Lodge Masonic Hall","High Street, Kelvedon, Colchester, Essex","CO5 9DX","586135","218539","51.834440","0.700139","Braintree"
"4252","Fox And Hounds","3 Chapel Street, Steeple Bumpstead, Haverhill, Essex","CB9 7DQ","568041","241187","52.043611","0.448839","Braintree"
"4280","Gosfield Social Club","The Street, Gosfield, Halstead, Essex","CO9 1TD","578143","229999","51.939965","0.590187","Braintree"
"4305","Halstead Conservative Club","34 High Street, Halstead, Essex","CO9 2AP","581388","230679","51.945034","0.637700","Braintree"
"4307","Halstead Cricket Club","Star Stile, Sudbury Road, Halstead","CO9 2RP","582314","231707","51.953955","0.651701","Braintree"
"4311","Halstead Masonic Hall","Parsonage Street, Halstead, Essex","CO9 2JZ","581615","230568","51.943963","0.640941","Braintree"
"4320","Hatfield Peverel Football Club","Hatfield Peverel Sports Ground, Wickham Bishops Road, Hatfield Peverel, Essex","CM3 2JL","580886","211558","51.773463","0.620403","Braintree"
"4324","Haverhill Golf Club","Haverhill Golf Club Ltd, Coupals Road, Sturmer, Halstead","CB9 7UW","569053","244877","52.076439","0.465405","Braintree"
"4330","Helions Bumpstead Sports Pavillion Club","Recreation Ground, Mill Road, Helions Bumpstead, Halstead","CB9 7AQ","565317","241736","52.049358","0.409436","Braintree"
"4365","Il Salice","The Street, Cressing, Braintree, Essex","CM77 8DQ","579300","220728","51.856326","0.602183","Braintree"
"4396","Kelvedon Conservative Club","84 High Street, Kelvedon, Colchester, Essex","CO5 9AA","586203","218867","51.837372","0.701302","Braintree"
"4398","Kelvedon Labour Club","75 High Street, Kelvedon, Essex","CO5 9AE","586087","218689","51.835812","0.699525","Braintree"
"4409","King William IV PH","114 London Road, Braintree, Essex","CM77 7PU","574884","221589","51.865469","0.538564","Braintree"
"4431","Little Elms PH","Dorothy Sayers Drive, Witham, Essex","CM8 2LX","582072","216143","51.814259","0.639979","Braintree"
"4480","MDP Wethersfield Amenities","MDPGA, Wethersfield, Braintree, Essex","CM7 4AZ","586891","211443","51.770447","0.707278","Braintree"
"4557","O'Grady's","94 Panfield Lane, Braintree, Essex","CM7 5RL","575072","223698","51.884353","0.542345","Braintree"
"4636","RAF Association Headquarters","Howbridge Road, Witham, Essex","CM8 1BX","581782","213982","51.794935","0.634644","Braintree"
"4660","Royal British Legion Memorial Hall","Newland Street, Witham, Essex","CM8 2HQ","622675","-5527598",\N,\N,"Braintree"
"4690","Sible Hedingham Sports And Social Club","Crosspath, Station Road, Sible Hedingham, Essex","CO9 3QB","577901","234729","51.982544","0.589105","Braintree"
"4693","Silver End Bowling Club","Broadway, Silver End, Witham, Essex","CM8 3RA","580633","220004","51.849403","0.621140","Braintree"
"4696","Silver End United Football Club","Rear Of Village Hall, Broadway, Silver End, Essex","CM8 3RQ","580723","219778","51.847344","0.622324","Braintree"
"4701","Sir Charlie Lockrams Drinking Parlour","1 Lockrams Lane, Witham, Essex","CM8 2BJ","581817","214648","51.800914","0.635499","Braintree"
"4713","Social White Horse","The White Horse Inn, Mill Road, Ridgewell, Essex","CO9 4SG","573622","240743","52.037903","0.529921","Braintree"
"4749","Steeple Bumpstead Bowls Club","Hempstead Road, Steeple Bumpstead, Halstead, Haverhill","CB9 7DY","567017","240189","52.034962","0.433449","Braintree"
"4752","Stepfield Snooker Club","2 Stepfield, Witham, Essex","CM8 3TH","582674","214890","51.802809","0.648042","Braintree"
"4768","Swan Inn PH","The Street, Hatfield Peverel, Chelmsford, Essex","CM3 2DW","578952","211708","51.775431","0.592480","Braintree"
"4791","Terling Cricket Club","The Dismals, Terling, Chelmsford, Essex","CM3 2PY","576780","214968","51.805403","0.562677","Braintree"
"4803","The Angel PH","St Marys Square, High Street, Kelvedon, Colchester","CO5 9AN","585922","218368","51.832975","0.696974","Braintree"
"4811","The Battesford Court","100/102 Newland Street, Witham, Essex","CM8 1AH","582052","214451","51.799069","0.638786","Braintree"
"4813","The Bell","Dunmow Road, Great Bardfield, Braintree, Essex","CM7 4SA","567445","230432","51.947183","0.434922","Braintree"
"4814","The Bell","Kynaston Road, Panfield, Braintree, Essex","CM7 5AQ","573460","225240","51.898707","0.519737","Braintree"
"4815","The Bell Inn","10 St James Street, Castle Hedingham, Halstead, Essex","CO9 3EJ","578547","235542","51.989630","0.598938","Braintree"
"4816","The Bell Inn","The Street, Feering, Colchester, Essex","CO5 9QQ","587235","220357","51.850391","0.717068","Braintree"
"4824","The Bull PH","Market Place, Braintree, Essex","CM7 3HJ","575774","223044","51.878258","0.552216","Braintree"
"4828","The Chapel Inn","4 Market Hill, Coggeshall, Colchester, Essex","CO6 1TS","585005","222603","51.871305","0.685931","Braintree"
"4830","The Cherry Tree","Cressing Road, Witham, Essex","CM8 2NW","581676","216050","51.813552","0.634192","Braintree"
"4834","The Compasses At Pattiswick","Compasses Road, Pattiswick, Braintree, Essex","CM77 8BG","582039","224644","51.890620","0.643974","Braintree"
"4838","The Co-operative Food","Colchester Road, Halstead, Essex","CO9 2DY","581671","230656","51.944726","0.641800","Braintree"
"4841","The Cross Keys PH","The Green, Hatfield Peverel, Chelmsford, Essex","CM3 2JQ","579995","211221","51.770723","0.607329","Braintree"
"4845","The Dorrington","2A Trinity Street, Halstead, Essex","CO9 1JD","581017","230529","51.943799","0.632229","Braintree"
"4848","The Drum Inn","21 High Street, Earls Colne, Essex","CO6 2PA","585659","228925","51.927883","0.698822","Braintree"
"4849","The Duke Of Wellington","The Street, Hatfield Peverel, Chelmsford, Essex","CM3 2EA","579332","211915","51.777169","0.598089","Braintree"
"4852","The Eight Bells PH","6 Colchester Road, Bures, Sudbury, Suffolk","CO8 5AE","590501","233839","51.970369","0.771877","Braintree"
"4857","The Five Bells PH","7 Mill Lane, Colne Engaine, Colchester, Essex","CO6 2HY","585127","230305","51.940436","0.691835","Braintree"
"4859","The Fox Inn","The Green, Finchingfield, Braintree, Essex","CM7 4JX","568410","232847","51.968585","0.450132","Braintree"
"4863","The George","36 Newland Street, Witham, Essex","CM8 2AQ","582212","214681","51.801083","0.641225","Braintree"
"4865","The George Inn","The Street, Shalford, Essex","CM7 5HH","572262","229119","51.933922","0.504267","Braintree"
"4869","The Green Dragon","Upper London Road, Black Notley, Braintree, Essex","CM77 8QN","573882","219473","51.846766","0.522962","Braintree"
"4870","The Green Man","3 Church Lane, Toppesfield, Halstead, Essex","CO9 4DR","573955","237494","52.008609","0.533121","Braintree"
"4871","The Half Moon","Cole Green, Belchamp St Paul, Sudbury, Essex","CO10 7DP","579190","242295","52.050065","0.611823","Braintree"
"4874","The Hare And Hounds PH","104 High Garrett, Braintree, Essex","CM7 5NT","577446","226723","51.910782","0.578385","Braintree"
"4876","The Henny Swan","Henny Street, Great Henny, Sudbury, Suffolk","CO10 7LS","587924","238464","52.012780","0.736926","Braintree"
"4880","The Horse And Groom","Cornish Hall End, Finchingfield, Braintree, Essex","CM7 4HF","568395","236551","52.001861","0.451731","Braintree"
"4881","The Horse And Groom PH","20 Rayne Road, Braintree, Essex","CM7 2QA","575602","223183","51.879561","0.549790","Braintree"
"4891","The Kavern","Function Room In The Basement Of Th, East Street, Braintree, Essex","CM7 3JJ","576514","223042","51.878006","0.562954","Braintree"
"4893","The Kings Head","The Street, Pebmarsh, Halstead, Essex","CO9 2NH","585275","233488","51.968982","0.695701","Braintree"
"4894","The Kings Head PH","The Street, Gosfield","CO9 1TP","578339","229520","51.935610","0.592788","Braintree"
"4896","The Lamarsh Lion","Bures Road, Lamarsh, Halstead, Essex","CO8 5EP","589275","235362","51.984456","0.754876","Braintree"
"4898","The Lion PH","11 High Street, Earls Colne, Colchester, Essex","CO6 2PA","585659","228925","51.927883","0.698822","Braintree"
"4905","The Locomotive","Butler Road, Halstead, Essex","CO9 1LL","581006","230654","51.944934","0.632136","Braintree"
"4906","The Lounge","10 - 12 Market Place, Braintree, Essex","CM7 3HG","575805","223085","51.878617","0.552687","Braintree"
"4912","The Mulberry Tree","Braintree Bypass, Braintree, Essex","CM77 8GG","577849","222121","51.869311","0.581853","Braintree"
"4915","The Nags Head","8 Market Place, Braintree, Essex","CM7 3HG","575805","223085","51.878617","0.552687","Braintree"
"4923","The Onley","The Street, Stisted, Braintree, Essex","CM77 8AW","579995","224740","51.892146","0.614354","Braintree"
"4925","The Orange Tree","Cressing Road, Braintree, Essex","CM7 3PH","577335","222823","51.875779","0.574756","Braintree"
"4928","The Pheasant PH","Audley End, Gestingthorpe, Halstead, Essex","CO9 3AU","581311","237574","52.006994","0.640207","Braintree"
"4931","The Picture Palace","Fairfield Road, Braintree, Essex","CM7 3HA","575889","222906","51.876982","0.553815","Braintree"
"4933","The Pinkuah Arms","Pinkuah Lane, Pentlow, Sudbury, Suffolk","CO10 7JW","581570","244879","52.072507","0.647866","Braintree"
"4935","The Plough","The Street, Birdbrook, Halstead, Essex","CO9 4BJ","570724","241132","52.042298","0.487908","Braintree"
"4939","The Railway","2 Chipping Hill, Witham, Essex","CM8 2DE","581867","215212","51.805964","0.636520","Braintree"
"4940","The Railway Tavern","182 High Street, Kelvedon, Essex","CO5 9JD","586402","219142","51.839766","0.704334","Braintree"
"4943","The Red Lion","The Street, Sturmer, Haverhill, Essex","CB9 7XF","569672","243997","52.068363","0.474006","Braintree"
"4944","The Red Lion Inn","Fowes Lane, Belchamp Otten, Sudbury, Suffolk","CO10 7BQ","579882","241520","52.042889","0.621497","Braintree"
"4945","The Red Lion PH","7 Newland Street, Witham, Essex","CM8 2AF","582224","214623","51.800558","0.641383","Braintree"
"4946","The Red Lion PH","8 Church Street, Steeple Bumpstead, Haverhill","CB9 7DG","567893","241087","52.042757","0.446648","Braintree"
"4947","The Retreat PH","42 Church Street, Bocking, Braintree, Essex","CM7 5JY","575856","225723","51.902304","0.554771","Braintree"
"4948","The Royal Oak","58 High Street, Halstead, Essex","CO9 2JG","581234","230552","51.943935","0.635395","Braintree"
"4954","The Sportsman","Unit 5, Lakes Road, Braintree, Essex","CM7 3RU","576698","222732","51.875164","0.565466","Braintree"
"4956","The Square And Compasses","Fuller Street, Fairstead, Chelmsford, Essex","CM3 2BB","574774","216102","51.816218","0.534198","Braintree"
"4960","The Sun Inn","Feering Hill, Feering, Essex","CO5 9NH","586646","219272","51.840861","0.707942","Braintree"
"4962","The Swan","1 The Street, Rayne, Braintree, Essex","CM77 6RQ","573129","222708","51.876067","0.513662","Braintree"
"4963","The Swan","153 Newland Street, Witham, Essex","CM8 1BE","581955","214273","51.797502","0.637303","Braintree"
"4965","The Swiss Bell","Mountbatten Road, Braintree, Essex","CM7 9UL","576953","223960","51.886112","0.569795","Braintree"
"4967","The Three Bottles","Leather Lane, Great Yeldham, Halstead, Essex","CO9 4HY","576143","238429","52.016318","0.565447","Braintree"
"4968","The Three Horseshoes","Water Lane, Helions Bumpstead, Haverhill, Suffolk","CB9 7AL","565130","241488","52.047188","0.406593","Braintree"
"4969","The Three Tuns Inn","Wethersfield Road, Finchingfield, Braintree, Essex","CM7 4NR","568841","232854","51.968517","0.456403","Braintree"
"4973","The Victory Inn","The Green, Wickham St Paul, Halstead, Essex","CO9 2PT","583177","236370","51.995560","0.666733","Braintree"
"4975","The Vine Bar And Grill","Vine Street, Great Bardfield, Braintree, Essex","CM7 4SR","567567","230584","51.948512","0.436770","Braintree"
"4979","The Welsh Princess","21 The Street, Rayne, Braintree, Essex","CM77 6RW","572828","222639","51.875540","0.509259","Braintree"
